date,water_level_mm,year,month,lag_1,lag_7,lag_14,lag_28,lag_56,lag_84,rolling_mean_28,rolling_mean_84,weekly_sum,lag_7_weekly_sum,week_over_week_pct,significant_rain_days,days_since_significant_rain,quarter,wet_season,wet_dry_flag,season_start_year,days_into_season,target_30,target_60,target_90,lag_1_target_30
2001-12-23,3.2728863423782,2001,12,1.4706540745727752,0.8180793430083984,3.778306709353314,4.263048928176026,2.4261515848077675,0.0,2.3030850856014657,2.0976905082928274,12.4099412040822,16.738848725392202,-25.86144120379804,True,0,4,12.0,True,2001,83,38.2628338174789,93.8389768995602,145.06251827260436,40.12330342849836
2001-12-24,1.4844976205756393,2001,12,3.2728863423782,1.279817194016125,4.752150905695811,5.018628032083188,2.134574118041888,9.702796461315168e-05,2.176866142333339,2.115361943919149,12.614621630641714,13.266515013712516,-4.913825389689697,False,1,4,12.0,True,2001,84,39.57864073293126,93.15050372507638,143.92076816923705,38.2628338174789
2001-12-25,4.322447028585048,2001,12,1.4844976205756393,2.3310117354750743,3.3993158412515587,3.0168481412416552,0.5460895186523536,0.0027142169248054,2.2234946740241743,2.1667873345341517,14.606056923751687,12.198210907936032,19.73933746504691,True,0,4,12.0,True,2001,85,36.13141166175568,89.03393198979083,139.9508589868467,39.57864073293126
2001-12-26,2.573966338721312,2001,12,4.322447028585048,3.724289836697855,1.0034600880685298,1.4900828404202326,1.0612909945588032,0.0694019804208319,2.2622047989634986,2.196603576894872,13.455733425775145,14.919040656565356,-9.808319881119564,True,0,4,12.0,True,2001,86,34.75445327527638,86.68021622985383,138.78063061706598,36.13141166175568
2001-12-27,0.0539402045155287,2001,12,2.573966338721312,0.3055278744332321,4.7620292213809785,2.6954328554867364,0.0057993650623101,0.545411870720231,2.1678657757145268,2.1907527237257685,13.204145755857441,10.462539309617611,26.20402528590386,False,1,4,12.0,True,2001,87,41.58025589356382,88.38781059666007,139.30979983633412,34.75445327527638
2001-12-28,0.5388961839712645,2001,12,0.0539402045155287,0.0257541465089366,1.7917929478953865,3.847687139081264,0.1260030001748067,0.1990190745782744,2.049694670174884,2.1947988797899702,13.71728779331977,8.69650050823116,57.73342139561169,False,2,4,12.0,True,2001,88,46.6248557744632,89.59988418398325,138.78044751062998,41.58025589356382
2001-12-29,1.611364717748825,2001,12,0.5388961839712645,1.4706540745727752,0.2120203780915377,4.751389726309575,3.0822757519116557,1.3078823494483197e-05,1.9375509198691427,2.2139816373962247,13.85799843649582,9.9551342047124,39.20453658912951,False,3,4,12.0,True,2001,89,47.94366132461054,90.82120509434567,137.33715078320893,46.6248557744632
2001-12-30,1.7627090701077912,2001,12,1.611364717748825,3.2728863423782,0.8180793430083984,1.846216923805472,1.2308747107704976,0.0819002670248108,1.9345684965227972,2.233991266004355,12.34782116422541,12.4099412040822,-0.500566753985554,True,0,4,12.0,True,2001,90,49.9793314073554,94.02697903593844,135.58413285731584,47.94366132461054
2001-12-31,1.550619583173679,2001,12,1.7627090701077912,1.4844976205756393,1.279817194016125,0.4655831223720825,0.7005348337633466,0.7048415429223791,1.9733197986942828,2.244060052197823,12.413943126823451,12.614621630641714,-1.5908404524064574,False,1,4,12.0,True,2001,91,52.011587017212605,94.52008866783262,134.03637929597858,49.9793314073554
2002-01-01,0.2174019381486653,2002,1,1.550619583173679,4.322447028585048,2.3310117354750743,4.495212748284376,3.019613228982184,0.1343460124026113,1.820540841189436,2.245048813218609,8.308898036387067,14.606056923751687,-43.11333935118707,False,2,1,1.0,True,2001,92,53.97078937187875,97.67721540001432,134.41343913702872,52.011587017212605
2002-01-02,1.193194956313389,2002,1,0.2174019381486653,2.573966338721312,3.724289836697855,1.4731316096932516,3.819070711564545,0.4870638814813554,1.8105431035687265,2.253455135538038,6.928126653979145,13.455733425775145,-48.51171292745764,False,3,1,1.0,True,2001,93,53.536614949848946,99.92551334308979,135.09977776318212,53.97078937187875
2002-01-03,2.1533533675891445,2002,1,1.193194956313389,0.0539402045155287,0.3055278744332321,0.3548639160505768,6.808896582264537,0.0349921525339287,1.874774869695104,2.2786737214315527,9.02753981705276,13.204145755857441,-31.63101965117215,True,0,1,1.0,True,2001,94,51.40411464647756,100.72970474442727,133.15859455530793,53.536614949848946
2002-01-04,1.6596667713245534,2002,1,2.1533533675891445,0.5388961839712645,0.0257541465089366,0.1982820357343146,2.274950635876348,0.1304421827621476,1.9269671816804697,2.2968787760572957,10.14831040440605,13.71728779331977,-26.018098057633438,True,0,1,1.0,True,2001,95,49.76128349781809,102.39029679221682,132.44947273483427,51.40411464647756
2002-01-05,1.0336135795766297,2002,1,1.6596667713245534,1.611364717748825,1.4706540745727752,1.9059266674505984,0.225245183186905,0.1025397135462979,1.895813142827828,2.3079629887481325,9.570559266233854,13.85799843649582,-30.938372449016537,False,1,1,1.0,True,2001,96,49.29556397982306,106.2978535490135,131.74641404704172,49.76128349781809
2002-01-06,2.1023668567633944,2002,1,1.0336135795766297,1.7627090701077912,3.2728863423782,3.778306709353314,4.400829120138618,0.5126608358006782,1.8359581480924736,2.3268880604262607,9.910217052889458,12.34782116422541,-19.741167926842625,True,0,1,1.0,True,2001,97,47.64859280141398,106.93857302730626,129.73966153037074,49.29556397982306
2002-01-07,0.471981548379652,2002,1,2.1023668567633944,1.550619583173679,1.4844976205756393,4.752150905695811,2.96759708466064,3.4279446752684763,1.6830949567597535,2.2916980232013935,8.83157901809543,12.413943126823451,-28.85758434793712,False,1,1,1.0,True,2001,98,49.328154600363895,109.23646495932368,129.37312200994833,47.64859280141398
2002-01-08,1.251855694425979,2002,1,0.471981548379652,0.2174019381486653,4.322447028585048,3.3993158412515587,1.6685569957080808,2.3542368919843097,1.6063999515159832,2.278574437516175,9.866032774372744,8.308898036387067,18.74056861892557,False,2,1,1.0,True,2001,99,51.5176786508607,111.48602799189946,128.8762631380385,49.328154600363895
2002-01-09,1.821433550909136,2002,1,1.251855694425979,1.193194956313389,2.573966338721312,1.0034600880685298,2.8877482576303586,1.4256675125634504,1.6356132894745763,2.2832859379726718,10.49427136896849,6.928126653979145,51.47343420665011,True,0,1,1.0,True,2001,100,50.701551140282085,113.04248267360278,131.68157883544313,51.5176786508607
2002-01-10,2.810496896002196,2002,1,1.821433550909136,2.1533533675891445,0.0539402045155287,4.7620292213809785,4.488297364933279,1.1130478597994622,1.5659157064253342,2.303493664594133,11.151414897381542,9.02753981705276,23.526621021563855,True,0,1,1.0,True,2001,101,48.24721605222072,111.93634348769513,132.02947586036183,50.701551140282085
2002-01-11,2.4303225200894367,2002,1,2.810496896002196,1.6596667713245534,0.5388961839712645,1.7917929478953865,2.6142876860965294,1.1150455591315505,1.5887203340036928,2.319151723653155,11.922070646146425,10.14831040440605,17.478379858880434,True,0,1,1.0,True,2001,102,46.2590927510206,110.08529877264652,130.73789978018974,48.24721605222072
2002-01-12,1.12947265998167,2002,1,2.4303225200894367,1.0336135795766297,1.611364717748825,0.2120203780915377,1.6853243793713006,2.421822859799128,1.6214864869283405,2.303766602226757,12.017929726551467,9.570559266233854,25.571864634413227,False,1,1,1.0,True,2001,103,45.349488681574904,109.63585539701577,131.9412323832021,46.2590927510206
2002-01-13,0.3042851155106251,2002,1,1.12947265998167,2.1023668567633944,1.7627090701077912,0.8180793430083984,4.166885698504922,4.773233103256178,1.6031366930891342,2.2505648404678813,10.219847985298697,9.910217052889458,3.124360755741095,False,2,1,1.0,True,2001,104,46.34014248833,109.3323419872365,135.64822656415902,45.349488681574904
2002-01-14,0.0692667618484342,2002,1,0.3042851155106251,0.471981548379652,1.550619583173679,1.279817194016125,6.8052316496110885,0.9426102177760316,1.5599027490831452,2.240167894563981,9.817133198767479,8.83157901809543,11.159433422411789,False,3,1,1.0,True,2001,105,49.50299182530708,109.28119681501272,135.8360471018918,46.34014248833
2002-01-15,0.3811473048451195,2002,1,0.0692667618484342,1.251855694425979,0.2174019381486653,2.3310117354750743,5.068157009212478,1.5050309440133434,1.4902647337035042,2.2267883274310263,8.946424809186619,9.866032774372744,-9.320949830765102,False,4,1,1.0,True,2001,106,53.81043918444832,108.95511576295846,136.35132792231605,49.50299182530708
2002-01-16,0.6104985718233022,2002,1,0.3811473048451195,1.821433550909136,1.193194956313389,3.724289836697855,0.7172752079960537,2.2640891972813764,1.379057902815127,2.207102724747002,7.735489830100786,10.49427136896849,-26.288452450595173,False,5,1,1.0,True,2001,107,54.95941548298862,108.7792855941749,135.8800947659608,53.81043918444832
2002-01-17,0.6326448549102119,2002,1,0.6104985718233022,2.810496896002196,2.1533533675891445,0.3055278744332321,0.4061732353040908,3.0938749630913724,1.3907406521178765,2.1778023663162736,5.557637789008802,11.151414897381542,-50.162039165865956,False,6,1,1.0,True,2001,108,54.71172233376317,109.71011980452242,135.2476898605049,54.95941548298862
2002-01-18,0.830575028768681,2002,1,0.6326448549102119,2.4303225200894367,1.6596667713245534,0.0257541465089366,2.1011425910891885,2.608653496454686,1.4194842550557245,2.156634765510488,3.9578902976880457,11.922070646146425,-66.80198922519088,False,7,1,1.0,True,2001,109,54.37762138716299,109.24161995476378,134.57234385112326,54.71172233376317
2002-01-19,0.677586669061193,2002,1,0.830575028768681,1.12947265998167,1.0336135795766297,1.4706540745727752,3.373300686964302,6.59369306641572,1.3911604191445963,2.0862049274467434,3.5060043067675686,12.017929726551467,-70.82688627291871,False,8,1,1.0,True,2001,110,53.79732206131004,108.6125344007759,133.9486940686583,54.37762138716299
2002-01-20,0.2465905833192609,2002,1,0.677586669061193,0.3042851155106251,2.1023668567633944,3.2728863423782,4.263048928176026,2.4261515848077675,1.2830784277496343,2.0602577726671183,3.4483097745762046,10.219847985298697,-66.25869798125554,False,9,1,1.0,True,2001,111,54.49819597321255,108.75767752469434,133.7442940148484,53.79732206131004
2002-01-21,0.9242211091303992,2002,1,0.2465905833192609,0.0692667618484342,0.471981548379652,1.4844976205756393,5.018628032083188,2.134574118041888,1.2630685523408758,2.045848808275315,4.303264121858169,9.817133198767479,-56.16577635517429,False,10,1,1.0,True,2001,112,56.260655541201075,108.00245658841222,132.85437165581925,54.49819597321255
2002-01-22,1.4124167313587337,2002,1,0.9242211091303992,0.3811473048451195,1.251855694425979,4.322447028585048,3.0168481412416552,0.5460895186523536,1.1591388988685074,2.0561622274742,5.334533548371784,8.946424809186619,-40.372454224462615,False,11,1,1.0,True,2001,113,55.576143082081295,106.79968445512546,131.89940605876015,56.260655541201075
2002-01-23,2.800304536028007,2002,1,1.4124167313587337,0.6104985718233022,1.821433550909136,2.573966338721312,1.4900828404202326,1.0612909945588032,1.1672224059151752,2.076864769634548,7.524339512576488,7.735489830100786,-2.729630859349813,True,0,1,1.0,True,2001,114,53.571862992145114,104.34212743630579,132.2880194203346,55.576143082081295
2002-01-24,0.8752179574094643,2002,1,2.800304536028007,0.6326448549102119,2.810496896002196,0.0539402045155287,2.6954328554867364,0.0057993650623101,1.1965537542328157,2.087214990972014,7.766912615075741,5.557637789008802,39.75204772135682,False,1,1,1.0,True,2001,115,52.90252032803516,103.81944732509102,132.01400576726923,53.571862992145114
2002-01-25,1.197007952242011,2002,1,0.8752179574094643,0.830575028768681,2.4303225200894367,0.5388961839712645,3.847687139081264,0.1260030001748067,1.2200577459567707,2.099965049925195,8.13334553854907,3.9578902976880457,105.49699276152415,False,2,1,1.0,True,2001,116,51.92576295457745,104.02617734178962,130.83618407810465,52.90252032803516
2002-01-26,6.879742822802973,2002,1,1.197007952242011,0.677586669061193,1.12947265998167,1.611364717748825,4.751389726309575,3.0822757519116557,1.408214106851562,2.14517299124533,14.335501692290851,3.5060043067675686,308.88431496274336,True,0,1,1.0,True,2001,117,46.80755470309625,97.72954394277028,124.07328982148147,51.92576295457745
2002-01-27,5.583496064870637,2002,1,6.879742822802973,0.2465905833192609,0.3042851155106251,1.7627090701077912,1.846216923805472,1.2308747107704976,1.5446707852359491,2.1969899121274743,19.672407173842227,3.4483097745762046,470.4941974437304,True,0,1,1.0,True,2001,118,42.97502840952004,92.15559173616681,118.49188500860016,46.80755470309625
2002-01-28,2.930170267896168,2002,1,5.583496064870637,0.9242211091303992,0.0692667618484342,1.550619583173679,0.4655831223720825,0.7005348337633466,1.5939404525474665,2.223533191105246,21.678356332607994,4.303264121858169,403.7654143164045,True,0,1,1.0,True,2001,119,42.877543769735134,89.39348945859838,115.60280209036354,42.97502840952004
2002-01-29,3.798379152852653,2002,1,2.930170267896168,1.4124167313587337,0.3811473048451195,0.2174019381486653,4.495212748284376,3.019613228982184,1.721832495929752,2.232804214008466,24.064318754101915,5.334533548371784,351.10445994752195,True,0,1,1.0,True,2001,120,44.04764762858303,85.60480144996046,112.07574241986528,42.877543769735134
2002-01-30,3.582875193030884,2002,1,3.798379152852653,2.800304536028007,0.6104985718233022,1.193194956313389,1.4731316096932516,3.819070711564545,1.8071782186696626,2.229992362597351,24.84688941110479,7.524339512576488,230.22020563498873,True,0,1,1.0,True,2001,121,42.508501650620026,82.02479227876596,108.62289423746996,44.04764762858303
2002-01-31,2.1766042928148157,2002,1,3.582875193030884,0.8752179574094643,0.6326448549102119,2.1533533675891445,0.3548639160505768,6.808896582264537,1.8080086088562937,2.174846025818187,26.14827574651014,7.766912615075741,236.66241713284873,True,0,1,1.0,True,2001,122,43.706426028135574,80.44264976514997,106.63765565369711,42.508501650620026
2002-02-01,0.7590205342835811,2002,2,2.1766042928148157,1.197007952242011,0.830575028768681,1.6596667713245534,0.1982820357343146,2.274950635876348,1.775842671819116,2.156799238894464,25.710288328551712,8.13334553854907,216.10962803306938,False,1,1,2.0,True,2001,123,46.38889839324085,81.56316281333318,105.94067906280371,43.706426028135574
2002-02-02,0.0208530642177575,2002,2,0.7590205342835811,6.879742822802973,0.677586669061193,1.0336135795766297,1.9059266674505984,0.225245183186905,1.739672653413442,2.154365999382927,18.8513985699665,14.335501692290851,31.50149171343019,False,2,1,2.0,True,2001,124,49.32559009794971,81.75447990883038,106.07948418518849,46.38889839324085
2002-02-03,0.0168356226650792,2002,2,0.0208530642177575,5.583496064870637,0.2465905833192609,2.1023668567633944,3.778306709353314,4.400829120138618,1.6651893950527878,2.1021756006034797,13.28473812776094,19.672407173842227,-32.47019538399331,False,3,1,2.0,True,2001,125,52.62901329439872,82.68818923701616,106.22339860211673,49.32559009794971
2002-02-04,0.5678940615816015,2002,2,0.0168356226650792,2.930170267896168,0.9242211091303992,0.471981548379652,4.752150905695811,2.96759708466064,1.6686148419528577,2.0736077074715866,10.922461921446375,21.678356332607994,-49.61582071138343,False,4,1,2.0,True,2001,126,57.00228956919044,82.45085006721867,105.92466160820854,52.62901329439872
2002-02-05,0.4553956783543191,2002,2,0.5678940615816015,3.798379152852653,1.4124167313587337,1.251855694425979,3.3993158412515587,1.6685569957080808,1.6401698413788695,2.0591653108364225,7.57947844694804,24.064318754101915,-68.50324946075578,False,5,1,2.0,True,2001,127,59.28998022589228,82.09106872895676,105.59982851280503,57.00228956919044
2002-02-06,2.1515433473295675,2002,2,0.4553956783543191,3.582875193030884,2.800304536028007,1.821433550909136,1.0034600880685298,2.8877482576303586,1.6519594769653136,2.0504009666661753,6.148146601246723,24.84688941110479,-75.25587006275748,True,0,1,2.0,True,2001,128,59.90831035895979,80.04496740958443,103.44924083103349,59.28998022589228
2002-02-07,3.4413797449227816,2002,2,2.1515433473295675,2.1766042928148157,0.8752179574094643,2.810496896002196,4.7620292213809785,4.488297364933279,1.6744910072839059,2.0379376616660503,7.41292205335469,26.14827574651014,-71.65043643711748,True,0,1,2.0,True,2001,129,59.96834934103877,77.35858448717781,100.00793607667717,59.90831035895979
2002-02-08,1.0053060403305174,2002,2,3.4413797449227816,0.7590205342835811,1.197007952242011,2.4303225200894367,1.7917929478953865,2.6142876860965294,1.62359756157823,2.0187831182640736,7.659207559401625,25.710288328551712,-70.20956178505418,False,1,1,2.0,True,2001,130,62.3409315333207,80.98002769516106,99.00531231349348,59.96834934103877
2002-02-09,0.356161807940836,2002,2,1.0053060403305174,0.0208530642177575,6.879742822802973,1.12947265998167,0.2120203780915377,1.6853243793713006,1.595979316862486,2.002959754318473,7.994516303124704,18.8513985699665,-57.59191938225031,False,2,1,2.0,True,2001,131,63.689127435474404,83.78225980814113,98.64915050555264,62.3409315333207
2002-02-10,0.442199218889325,2002,2,0.356161807940836,0.0168356226650792,5.583496064870637,0.3042851155106251,0.8180793430083984,4.166885698504922,1.6009048205545826,1.9586182486087638,8.41987989934895,13.28473812776094,-36.61990309199968,False,3,1,2.0,True,2001,132,63.82620602162592,84.47880702916913,98.2129375305754,63.689127435474404
2002-02-11,0.2198685905359658,2002,2,0.442199218889325,0.5678940615816015,2.930170267896168,0.0692667618484342,1.279817194016125,6.8052316496110885,1.6062834572934233,1.8802210693340595,8.071854428303315,10.922461921446375,-26.098580280200945,False,4,1,2.0,True,2001,133,64.28636671544086,86.59174370162718,98.0037684753082,63.82620602162592
2002-02-12,1.294938922265718,2002,2,0.2198685905359658,0.4553956783543191,3.798379152852653,0.3811473048451195,2.3310117354750743,5.068157009212478,1.6389188722013015,1.8353018063942175,8.911397672214713,7.57947844694804,17.5727028527007,False,5,1,2.0,True,2001,134,62.992199498906494,89.30808407582903,96.71074841964449,64.28636671544086
2002-02-13,3.232116098825515,2002,2,1.294938922265718,2.1515433473295675,3.582875193030884,0.6104985718233022,3.724289836697855,0.7172752079960537,1.7325480695942377,1.8652403884279014,9.99197042371066,6.148146601246723,62.52004175834852,True,0,1,2.0,True,2001,135,59.77820498970564,86.33305527658473,93.48246552718581,62.992199498906494
2002-02-14,4.688594663986356,2002,2,3.232116098825515,3.4413797449227816,2.1766042928148157,0.6326448549102119,0.3055278744332321,0.4061732353040908,1.8774034199183858,1.916221595912214,11.239185342774235,7.41292205335469,51.61612737703055,True,0,1,2.0,True,2001,136,55.144676578510136,82.54088873786773,88.81507297023535,59.77820498970564
2002-02-15,1.7594748703636085,2002,2,4.688594663986356,1.0053060403305174,0.7590205342835811,0.830575028768681,0.0257541465089366,2.1011425910891885,1.9105784142610618,1.9121541230464334,11.993354172807324,7.659207559401625,56.58740254513097,True,0,1,2.0,True,2001,137,53.819870111186276,80.92067928297217,87.24460584326776,55.144676578510136
2002-02-16,0.3849517056847615,2002,2,1.7594748703636085,0.356161807940836,0.0208530642177575,0.677586669061193,1.4706540745727752,3.373300686964302,1.9001271655690462,1.8765785399359625,12.02214407055125,7.994516303124704,50.37988059205437,False,1,1,2.0,True,2001,138,54.99839747075925,80.53596752674173,86.88967061801849,53.819870111186276
2002-02-17,0.4964740821684945,2002,2,0.3849517056847615,0.442199218889325,0.0168356226650792,0.2465905833192609,3.2728863423782,4.263048928176026,1.909051576242233,1.8317383631977777,12.07641893383042,8.41987989934895,43.42744882577485,False,2,1,2.0,True,2001,139,54.863998567600795,80.19472246396026,86.52465931805995,54.99839747075925
2002-02-18,0.097287343208243,2002,2,0.4964740821684945,0.2198685905359658,0.5678940615816015,0.9242211091303992,1.4844976205756393,5.018628032083188,1.879518227459299,1.7731509740445048,11.953837686502698,8.071854428303315,48.09283037349532,False,3,1,2.0,True,2001,140,54.81521233946586,80.15137200734829,86.43341697539535,54.863998567600795
2002-02-19,0.9474644952217784,2002,2,0.097287343208243,1.294938922265718,0.4553956783543191,1.4124167313587337,4.322447028585048,3.0168481412416552,1.8629127904544078,1.7485154544490298,11.606363259458758,8.911397672214713,30.241783459476974,False,4,1,2.0,True,2001,141,54.259481551481784,79.24609804163586,85.55604650717872,54.81521233946586
2002-02-20,2.686680677118921,2002,2,0.9474644952217784,3.232116098825515,2.1515433473295675,2.800304536028007,2.573966338721312,1.4900828404202326,1.8588547954933692,1.7627606667906808,11.060927837752164,9.99197042371066,10.69816431306581,True,0,1,2.0,True,2001,142,51.74180104721113,76.59371611461819,84.7468657151447,54.259481551481784
2002-02-21,0.7279042722389611,2002,2,2.686680677118921,4.688594663986356,3.4413797449227816,0.8752179574094643,0.0539402045155287,2.6954328554867364,1.8535935924515654,1.7393377074663026,7.10023744600477,11.239185342774235,-36.826048957635784,False,1,1,2.0,True,2001,143,51.22354137304417,76.32326297667886,88.15519659881483,51.74180104721113
2002-02-22,0.7960244460918166,2002,2,0.7279042722389611,1.7594748703636085,1.0053060403305174,1.197007952242011,0.5388961839712645,3.847687139081264,1.8392727529462012,1.7030083896926187,6.136787021732978,11.993354172807324,-48.83177021781789,False,2,1,2.0,True,2001,144,50.770264444160674,78.71615642818949,88.46427608182933,51.22354137304417
2002-02-23,0.2058752932995172,2002,2,0.7960244460918166,0.3849517056847615,0.356161807940836,6.879742822802973,1.611364717748825,4.751389726309575,1.6009203411782207,1.648895122632975,5.957710609347734,12.02214407055125,-50.44385947809927,False,3,1,2.0,True,2001,145,50.91692699705586,79.11148543923407,88.26064639235499,50.770264444160674
2002-02-24,0.2202505787843024,2002,2,0.2058752932995172,0.4964740821684945,0.442199218889325,5.583496064870637,1.7627090701077912,1.846216923805472,1.4093758595322803,1.6295383804303423,5.681487105963542,12.07641893383042,-52.95387534091219,False,4,1,2.0,True,2001,146,52.10041438721216,78.91042112352717,88.04411111609774,50.91692699705586
2002-02-25,1.761534571321769,2002,2,0.2202505787843024,0.097287343208243,0.2198685905359658,2.930170267896168,1.550619583173679,0.4655831223720825,1.3676388703689089,1.6449663738702196,7.3457343340770676,11.953837686502698,-38.54915444961016,True,0,1,2.0,True,2001,147,50.92198923967403,77.26573511838522,86.28474949446219,52.10041438721216
2002-02-26,1.750969771294434,2002,2,1.761534571321769,0.9474644952217784,1.294938922265718,3.798379152852653,0.2174019381486653,4.495212748284376,1.2945171067418297,1.6122968146203394,8.149239610149722,11.606363259458758,-29.786450518784235,True,0,1,2.0,True,2001,148,49.18056332664677,75.51685659908011,84.66901905513679,50.92198923967403
2002-02-27,2.832685628111257,2002,2,1.750969771294434,2.686680677118921,3.232116098825515,3.582875193030884,1.193194956313389,1.4731316096932516,1.2677246222804144,1.6284819815062677,8.29524456114206,11.060927837752164,-25.004080283125283,True,0,1,2.0,True,2001,149,46.515945688863255,72.7252583206284,83.44307108480733,49.18056332664677
2002-02-28,4.968483011700549,2002,2,2.832685628111257,0.7279042722389611,4.688594663986356,2.1766042928148157,2.1533533675891445,0.3548639160505768,1.3674345765263334,1.6834060183592439,12.535823300603646,7.10023744600477,76.55498701184175,True,0,1,2.0,True,2001,150,41.557153821377426,68.02809479128226,81.09068581308131,46.515945688863255
2002-03-01,2.043729215067874,2002,3,4.968483011700549,0.7960244460918166,1.7594748703636085,0.7590205342835811,1.6596667713245534,0.1982820357343146,1.4133170294114865,1.705375627637024,13.783528069579704,6.136787021732978,124.60496055617307,True,0,1,3.0,True,2001,151,39.51629062814594,66.11439258684995,81.03651733986581,41.557153821377426
2002-03-02,3.374528670330367,2002,3,2.043729215067874,0.2058752932995172,0.3849517056847615,0.0208530642177575,1.0336135795766297,1.9059266674505984,1.5330911582012228,1.7228589848141642,16.952181446610552,5.957710609347734,184.54187452496157,True,0,1,3.0,True,2001,152,36.7362237370144,62.93122962556154,79.90450417122766,39.51629062814594
2002-03-03,3.441492899388862,2002,3,3.374528670330367,0.2202505787843024,0.4964740821684945,0.0168356226650792,2.1023668567633944,3.778306709353314,1.6554003466556435,1.718849296600302,20.173423767215112,5.681487105963542,255.07294817302656,True,0,1,3.0,True,2001,153,35.17426442009233,59.55178066956286,77.53560873369986,36.7362237370144
2002-03-04,2.95754476892661,2002,3,3.441492899388862,1.761534571321769,0.097287343208243,0.5678940615816015,0.471981548379652,4.752150905695811,1.740745014775108,1.6974849378292396,21.369433964819954,7.3457343340770676,190.90943114681605,True,0,1,3.0,True,2001,154,32.42888981088067,56.753894087238784,74.85403590237941,35.17426442009233
2002-03-05,3.3202588191140934,2002,3,2.95754476892661,1.750969771294434,0.9474644952217784,0.4553956783543191,1.251855694425979,3.3993158412515587,1.8430615555165288,1.6965437828037935,22.938723012639613,8.149239610149722,181.48298626622625,True,0,1,3.0,True,2001,155,30.05917594261745,53.59438530771801,71.71133358903231,32.42888981088067
2002-03-06,4.941170336373315,2002,3,3.3202588191140934,2.832685628111257,2.686680677118921,2.1515433473295675,1.821433550909136,1.0034600880685298,1.9426910908395194,1.743421285759803,25.04720772090167,8.29524456114206,201.94658561643735,True,0,1,3.0,True,2001,156,25.448560498028236,48.922372039018114,67.04658895486041,30.05917594261745
2002-03-07,2.743086335056167,2002,3,4.941170336373315,4.968483011700549,0.7279042722389611,3.4413797449227816,2.810496896002196,4.7620292213809785,1.9177520404871407,1.7193862513987934,22.821811044257288,12.535823300603646,82.05274992316089,True,0,1,3.0,True,2001,157,22.801088503064474,46.30984828691274,64.53102608344045,25.448560498028236
2002-03-08,2.769873480397069,2002,3,2.743086335056167,2.043729215067874,0.7960244460918166,1.0053060403305174,2.4303225200894367,1.7917929478953865,1.9807723062038032,1.7310300672619088,23.547955309586484,13.783528069579704,70.84127656370437,True,0,1,3.0,True,2001,158,20.136657050624645,43.54093047207372,61.89902400346901,22.801088503064474
2002-03-09,3.5014187270017643,2002,3,2.769873480397069,3.374528670330367,0.2058752932995172,0.356161807940836,1.12947265998167,0.2120203780915377,2.093102910455979,1.770189571415602,23.67484536625788,16.952181446610552,39.656630273925416,True,0,1,3.0,True,2001,159,17.390235146139048,40.039586735638395,58.53759717882935,20.136657050624645
2002-03-10,3.377888232612447,2002,3,3.5014187270017643,3.441492899388862,0.2202505787843024,0.442199218889325,0.3042851155106251,0.8180793430083984,2.197948946660376,1.8006634867680311,23.611240699481467,20.173423767215112,17.041316198658013,True,0,1,3.0,True,2001,160,18.63909616184035,36.664380780172785,55.21952304652837,17.390235146139048
2002-03-11,1.704357710094546,2002,3,3.377888232612447,2.95754476892661,1.761534571321769,0.2198685905359658,0.0692667618484342,1.279817194016125,2.25096641521604,1.8057175405308694,22.358053640649402,21.369433964819954,4.626325982508432,True,0,1,3.0,True,2001,161,20.093132372666723,34.960023070078236,53.516358793997014,18.63909616184035
2002-03-12,0.5792778050408353,2002,3,1.704357710094546,3.3202588191140934,1.750969771294434,1.294938922265718,0.3811473048451195,2.3310117354750743,2.2254070896008655,1.784863565168557,19.617072626576146,22.938723012639613,-14.480537492140183,False,1,1,3.0,True,2001,162,20.652601007543215,34.386731508949495,53.186373418570454,20.093132372666723
2002-03-13,0.6800292843509146,2002,3,0.5792778050408353,4.941170336373315,2.832685628111257,3.232116098825515,0.6104985718233022,3.724289836697855,2.1342611319410585,1.7486223681168076,15.355931574553745,25.04720772090167,-38.69204206048342,False,2,1,3.0,True,2001,163,22.30537698618632,33.71740175986734,52.656936195769475,20.652601007543215
2002-03-14,0.0007717057313487,2002,3,0.6800292843509146,2.743086335056167,4.968483011700549,4.688594663986356,0.6326448549102119,0.3055278744332321,1.966838883431951,1.7449943184894043,12.613616945228927,22.821811044257288,-44.72999131940967,False,3,1,3.0,True,2001,164,26.315884576922524,33.718548920737994,54.778287127662935,22.30537698618632
2002-03-15,0.0181215896246633,2002,3,0.0007717057313487,2.769873480397069,2.043729215067874,1.7594748703636085,0.830575028768681,0.0257541465089366,1.9046476948341315,1.7449034547169726,9.861865054456521,23.547955309586484,-58.12007911174475,False,4,1,3.0,True,2001,165,26.554850286879077,33.70426053748016,57.018534815567946,26.315884576922524
2002-03-16,0.0550662527908488,2002,3,0.0181215896246633,3.5014187270017643,3.374528670330367,0.3849517056847615,0.677586669061193,1.4706540745727752,1.8928660715164918,1.728051218743378,6.415512580245605,23.67484536625788,-72.9015650113213,False,5,1,3.0,True,2001,166,27.396212159357603,33.67039639172521,57.64171647811706,26.554850286879077
